1	ee11|22|34|444||	0	0
2	ee11|23|344|44||	0	0
3	ee12|223|4|444||	0	0
4	ee12|233|44|44||	0	0
5	ee12|234|34|44||	0	0
6	ee12|333|444|4||	0	0
7	ee12|334|344|4||	0	0
8	e112|e2|34|444||	(32*Log[4/3])/243	0
9	e112|e3|344|44||	-0.39088016466052	1.e-12
10	e112|23|e4|444||	0.019743674109134	1.e-13
11	e112|23|34|44|e|	-0.536166337031762	1.e-13
12	e112|23|44|e44||	-0.666391021321736	1.e-13
13	e112|33|e44|44||	-0.2052875698662830717127578096	1.e-25
14	e112|33|444|e4||	0.0049755769508402243377819055	1.e-25
15	e112|34|e34|44||	-0.41134936561379	1.e-12
16	e112|34|334|4|e|	-0.791221954635865	1.e-13
17	e123|e23|44|44||	-0.131821664348840	1.e-13
18	e123|e24|34|44||	-0.409073160848654	1.e-13
19	e123|234|34|4|e|	-0.091506941	1.35e-7
