1	1112|2|33|44|56|666||	(32*Log[4/3]^2)/9	0
2	1112|2|33|45|566|66||	(-16*Pi^2*Log[4/3])/9	0
3	1112|2|34|445|6|666||	0.0375350745762230422	5.03e-17
4	1112|2|34|455|66|66||	(-8*Log[4/3]*(Pi^2*Log[4]-9*Zeta[3]))/3	0
5	1112|2|34|456|56|66||	-2.7382318028	5.03e-8
6	1112|2|34|555|666|6||	-0.00795038685243983956899276	5.03e-24
7	1112|2|34|556|566|6||	-3.6300117852842751	5.03e-14
8	1112|3|334|5|566|66||	-0.1751379551506746676	5.03e-17
9	1112|3|344|45|6|666||	0.0002740049418315267	5.03e-17
10	1112|3|344|55|66|66||	-0.0167078385598503629	5.03e-17
11	1112|3|344|56|56|66||	-0.0352462489998619	5.03e-14
12	1112|3|345|45|66|66||	-0.432676205	3.23e-7
13	1112|3|345|46|56|66||	-0.0382421267825408	5.03e-14
14	1112|3|444|556|6|66||	0.0011622281521439841	5.03e-17
15	1112|3|445|446||666||	0.02140209215434	5.03e-12
16	1112|3|445|456|6|66||	-1.619557290	8.09e-7
17	1112|3|445|466|5|66||	-1.090706002	5.02e-7
18	1112|3|445|566|56|6||	-0.850531254	3.97e-7
19	1112|3|456|456|56|6||	-0.263771321	9.2e-7
20	1122|23|3|45|566|66||	(2*Pi^4)/9	0
21	1122|23|4|455|66|66||	21.1593300030641650	5.03e-14
22	1122|23|4|456|56|66||	26.21185220	8.9e-6
23	1122|23|4|556|566|6||	35.0515160	3.16e-5
24	1122|33|44|55|66|66||	0.43657184377541916381958388	5.03e-24
25	1122|33|44|56|56|66||	3.54663173873950	5.03e-12
26	1122|33|45|45|66|66||	2.89106393563313	5.03e-12
27	1122|33|45|46|56|66||	9.0076492213599701	5.03e-14
28	1122|34|34|56|56|66||	3.45103365	9.65e-6
29	1122|34|35|45|66|66||	4.0031552030126400	5.03e-14
30	1122|34|35|46|56|66||	24.3414840	1.2e-5
31	1122|34|35|66|556|6||	8.40853672	6.23e-6
32	1122|34|56|445|6|66||	4.76240337	2.12e-6
33	1122|34|56|455|66|6||	3.7644025844313	5.03e-11
34	1122|34|56|456|56|6||	3.69184687	2.49e-6
35	1122|34|56|556|566|||	3.67848736	2.91e-6
36	1123|23|44|56|56|66||	4.15847560	1.87e-6
37	1123|23|45|46|56|66||	10.74660090	4.36e-6
38	1123|24|35|46|56|66||	18.39471040	9.3e-6
39	1123|24|35|56|566|6||	18.6972560	1.01e-5
40	1123|24|35|66|556|6||	25.8517620	1.27e-5
41	1123|24|56|445|6|66||	6.5367349	1.36e-5
42	1123|24|56|455|66|6||	11.30206360	7.89e-6
43	1123|24|56|456|56|6||	10.8988450	4.16e-5
44	1123|24|56|556|566|||	11.1400340	1.63e-5
45	1123|45|345|46|6|66||	13.10093960	8.55e-6
46	1123|45|345|66|56|6||	6.65740942	4.32e-6
47	1123|45|346|56|56|6||	9.21977595	6.43e-6
48	1123|45|456|456|6|6||	4.41386	2.7e-3
49	1234|234|56|56|56|6||	0.99469926	5.18e-6
50	1234|235|46|56|56|6||	3.5137779	2.06e-5
