1	1112|2|33|45|555||	(32*Log[4/3]^2)/9	0
2	1112|2|34|455|55||	(-16*Pi^2*Log[4/3])/9	0
3	1112|3|334|5|555||	0.0010778072533801309	5.03e-17
4	1112|3|344|55|55||	-0.0190368081088805244	5.03e-17
5	1112|3|345|45|55||	-1.03346323	1.38e-6
6	1112|3|444|555|5||	-0.00407683682733577908341494	5.03e-24
7	1112|3|445|455|5||	-1.240619983	4.85e-7
8	1122|23|4|455|55||	23.5311451178609040	5.03e-14
9	1122|33|44|55|55||	0.78431091018605620884458916	5.03e-24
10	1122|33|45|45|55||	5.6740856823222	5.03e-11
11	1122|34|34|55|55||	2.4856451616104	5.03e-11
12	1122|34|35|45|55||	15.4282972573080	5.03e-11
13	1123|23|45|45|55||	3.47031441	1.78e-6
14	1123|24|35|45|55||	23.5624480	1.42e-5
15	1123|24|55|445|5||	8.0048535	2.13e-5
16	1123|45|344|55|5||	2.3038367783463	5.03e-11
17	1123|45|345|45|5||	6.86328356	5.43e-6
18	1123|45|445|455|||	2.26880886	2.53e-6
19	1234|235|45|45|5||	1.59811729	1.67e-6
