1	ee11|22|34|444||	(-8*Log[4/3])/3	0
2	ee11|23|344|44||	(2*Pi^2)/3	0
3	ee12|223|4|444||	-0.3390133799570818110795175885	1.e-25
4	ee12|233|44|44||	Pi^2*Log[4]-9*Zeta[3]	0
5	ee12|234|34|44||	3.5693462484	1.e-7
6	ee12|333|444|4||	0.0103635066455684634894970216	1.e-25
7	ee12|334|344|4||	4.7318013523731	1.e-10
8	e112|e2|34|444||	(-32*Log[4/3])/9	0
9	e112|e3|344|44||	9.79875805838620510840	1.e-18
10	e112|23|e4|444||	-0.65552608777841895969	1.e-18
11	e112|23|34|44|e|	6.82850578841130659377	1.e-18
12	e112|23|44|e44||	8.57839486192896012908	1.e-18
13	e112|33|e44|44||	2.7461840090337260345209344204	1.e-25
14	e112|33|444|e4||	-0.1898580691232379350772386471	1.e-25
15	e112|34|e34|44||	6.28100153477588	1.e-12
16	e112|34|334|4|e|	11.6648147571830	1.e-10
17	e123|e23|44|44||	2.51832313366722561395	1.e-18
18	e123|e24|34|44||	7.83560198697961	1.e-12
19	e123|234|34|4|e|	1.696838216	5.88e-7
