1	ee11|22|33|44|55|67|777||	0	0
2	ee11|22|33|44|56|677|77||	0	0
3	ee11|22|33|45|556|7|777||	0	0
4	ee11|22|33|45|566|77|77||	0	0
5	ee11|22|33|45|567|67|77||	0	0
6	ee11|22|33|45|666|777|7||	0	0
7	ee11|22|33|45|667|677|7||	0	0
8	ee11|22|34|445|5|67|777||	0	0
9	ee11|22|34|445|6|677|77||	0	0
10	ee11|22|34|455|56|7|777||	0	0
11	ee11|22|34|455|66|77|77||	0	0
12	ee11|22|34|455|67|67|77||	0	0
13	ee11|22|34|456|56|77|77||	0	0
14	ee11|22|34|456|57|67|77||	0	0
15	ee11|22|34|555|567||777||	0	0
16	ee11|22|34|555|667|7|77||	0	0
17	ee11|22|34|556|557||777||	0	0
18	ee11|22|34|556|567|7|77||	0	0
19	ee11|22|34|556|577|6|77||	0	0
20	ee11|22|34|556|677|67|7||	0	0
21	ee11|22|34|567|567|67|7||	0	0
22	ee11|23|334|4|55|67|777||	0	0
23	ee11|23|334|4|56|677|77||	0	0
24	ee11|23|334|5|556|7|777||	0	0
25	ee11|23|334|5|566|77|77||	0	0
26	ee11|23|334|5|567|67|77||	0	0
27	ee11|23|334|5|666|777|7||	0	0
28	ee11|23|334|5|667|677|7||	0	0
29	ee11|23|344|45|5|67|777||	0	0
30	ee11|23|344|45|6|677|77||	0	0
31	ee11|23|344|55|56|7|777||	0	0
32	ee11|23|344|55|66|77|77||	0	0
33	ee11|23|344|55|67|67|77||	0	0
34	ee11|23|344|56|55|7|777||	0	0
35	ee11|23|344|56|56|77|77||	0	0
36	ee11|23|344|56|57|67|77||	0	0
37	ee11|23|344|56|77|667|7||	0	0
38	ee11|23|345|45|56|7|777||	0	0
39	ee11|23|345|45|66|77|77||	0	0
40	ee11|23|345|45|67|67|77||	0	0
41	ee11|23|345|46|55|7|777||	0	0
42	ee11|23|345|46|56|77|77||	0	0
43	ee11|23|345|46|57|67|77||	0	0
44	ee11|23|345|46|77|667|7||	0	0
45	ee11|23|345|67|555||777||	0	0
46	ee11|23|345|67|556|7|77||	0	0
47	ee11|23|345|67|566|77|7||	0	0
48	ee11|23|345|67|567|67|7||	0	0
49	ee11|23|345|67|666|777|||	0	0
50	ee11|23|345|67|667|677|||	0	0
51	ee11|23|444|455||67|777||	0	0
52	ee11|23|444|456||677|77||	0	0
53	ee11|23|444|555|6|7|777||	0	0
54	ee11|23|444|556|5|7|777||	0	0
55	ee11|23|444|556|6|77|77||	0	0
56	ee11|23|444|556|7|67|77||	0	0
57	ee11|23|444|567|5|67|77||	0	0
58	ee11|23|445|445||67|777||	0	0
59	ee11|23|445|446||677|77||	0	0
60	ee11|23|445|455|6|7|777||	0	0
61	ee11|23|445|456|5|7|777||	0	0
62	ee11|23|445|456|6|77|77||	0	0
63	ee11|23|445|456|7|67|77||	0	0
64	ee11|23|445|466|5|77|77||	0	0
65	ee11|23|445|466|6|777|7||	0	0
66	ee11|23|445|466|7|677|7||	0	0
67	ee11|23|445|467|5|67|77||	0	0
68	ee11|23|445|467|6|677|7||	0	0
69	ee11|23|445|566|57|7|77||	0	0
70	ee11|23|445|566|67|77|7||	0	0
71	ee11|23|445|567|55||777||	0	0
72	ee11|23|445|567|56|7|77||	0	0
73	ee11|23|445|567|66|77|7||	0	0
74	ee11|23|445|567|67|67|7||	0	0
75	ee11|23|445|667|55|7|77||	0	0
76	ee11|23|445|667|56|77|7||	0	0
77	ee11|23|445|667|57|67|7||	0	0
78	ee11|23|445|667|66|777|||	0	0
79	ee11|23|445|667|67|677|||	0	0
80	ee11|23|445|667|77|667|||	0	0
81	ee11|23|456|456|57|7|77||	0	0
82	ee11|23|456|457|55||777||	0	0
83	ee11|23|456|457|56|7|77||	0	0
84	ee11|23|456|457|66|77|7||	0	0
85	ee11|23|456|457|67|67|7||	0	0
86	ee12|223|3|44|55|67|777||	0	0
87	ee12|223|3|44|56|677|77||	0	0
88	ee12|223|3|45|556|7|777||	0	0
89	ee12|223|3|45|566|77|77||	0	0
90	ee12|223|3|45|567|67|77||	0	0
91	ee12|223|3|45|666|777|7||	0	0
92	ee12|223|3|45|667|677|7||	0	0
93	ee12|223|4|445|5|67|777||	0	0
94	ee12|223|4|445|6|677|77||	0	0
95	ee12|223|4|455|56|7|777||	0	0
96	ee12|223|4|455|66|77|77||	0	0
97	ee12|223|4|455|67|67|77||	0	0
98	ee12|223|4|456|56|77|77||	0	0
99	ee12|223|4|456|57|67|77||	0	0
100	ee12|223|4|555|567||777||	0	0
101	ee12|223|4|555|667|7|77||	0	0
102	ee12|223|4|556|557||777||	0	0
103	ee12|223|4|556|567|7|77||	0	0
104	ee12|223|4|556|577|6|77||	0	0
105	ee12|223|4|556|677|67|7||	0	0
106	ee12|223|4|567|567|67|7||	0	0
107	ee12|233|34|4|55|67|777||	0	0
108	ee12|233|34|4|56|677|77||	0	0
109	ee12|233|34|5|556|7|777||	0	0
110	ee12|233|34|5|566|77|77||	0	0
111	ee12|233|34|5|567|67|77||	0	0
112	ee12|233|34|5|666|777|7||	0	0
113	ee12|233|34|5|667|677|7||	0	0
114	ee12|233|44|45|5|67|777||	0	0
115	ee12|233|44|45|6|677|77||	0	0
116	ee12|233|44|55|56|7|777||	0	0
117	ee12|233|44|55|66|77|77||	0	0
118	ee12|233|44|55|67|67|77||	0	0
119	ee12|233|44|56|56|77|77||	0	0
120	ee12|233|44|56|57|67|77||	0	0
121	ee12|233|45|44|5|67|777||	0	0
122	ee12|233|45|44|6|677|77||	0	0
123	ee12|233|45|45|56|7|777||	0	0
124	ee12|233|45|45|66|77|77||	0	0
125	ee12|233|45|45|67|67|77||	0	0
126	ee12|233|45|46|55|7|777||	0	0
127	ee12|233|45|46|56|77|77||	0	0
128	ee12|233|45|46|57|67|77||	0	0
129	ee12|233|45|46|66|777|7||	0	0
130	ee12|233|45|46|67|677|7||	0	0
131	ee12|233|45|46|77|667|7||	0	0
132	ee12|233|45|66|557|7|77||	0	0
133	ee12|233|45|66|567|77|7||	0	0
134	ee12|233|45|66|667|777|||	0	0
135	ee12|233|45|66|677|677|||	0	0
136	ee12|233|45|67|555||777||	0	0
137	ee12|233|45|67|556|7|77||	0	0
138	ee12|233|45|67|566|77|7||	0	0
139	ee12|233|45|67|567|67|7||	0	0
140	ee12|233|45|67|666|777|||	0	0
141	ee12|233|45|67|667|677|||	0	0
142	ee12|234|34|45|5|67|777||	0	0
143	ee12|234|34|45|6|677|77||	0	0
144	ee12|234|34|55|56|7|777||	0	0
145	ee12|234|34|55|66|77|77||	0	0
146	ee12|234|34|55|67|67|77||	0	0
147	ee12|234|34|56|56|77|77||	0	0
148	ee12|234|34|56|57|67|77||	0	0
149	ee12|234|35|44|5|67|777||	0	0
150	ee12|234|35|44|6|677|77||	0	0
151	ee12|234|35|45|56|7|777||	0	0
152	ee12|234|35|45|66|77|77||	0	0
153	ee12|234|35|45|67|67|77||	0	0
154	ee12|234|35|46|55|7|777||	0	0
155	ee12|234|35|46|56|77|77||	0	0
156	ee12|234|35|46|57|67|77||	0	0
157	ee12|234|35|46|66|777|7||	0	0
158	ee12|234|35|46|67|677|7||	0	0
159	ee12|234|35|46|77|667|7||	0	0
160	ee12|234|35|66|557|7|77||	0	0
161	ee12|234|35|66|567|77|7||	0	0
162	ee12|234|35|66|667|777|||	0	0
163	ee12|234|35|66|677|677|||	0	0
